TMU ID, Legacy TMU ID, Site Name
C6E971CAD167789BE0433CC411ACCCEA,30014546,TMU Site 9755/1 on A1 southbound between A1068 and A697; GPS Ref: 418399;596771; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-02-04,01:44:00,6,5,2,0,0,3,90.56,15,120012604,19
2024-02-04,01:59:00,6,11,9,1,0,1,72.04,15,120012604,19
2024-02-04,02:14:00,6,6,4,1,0,1,103.05,15,120012604,19
2024-02-04,02:29:00,6,7,3,1,1,2,81.18,15,120012604,19
2024-02-04,02:44:00,6,10,7,0,0,3,84.49,15,120012604,19
2024-02-04,02:59:00,6,7,4,2,0,1,96.27,15,120012604,19
2024-02-04,03:14:00,6,5,3,1,0,1,90.32,15,120012604,19
2024-02-04,03:29:00,6,4,2,0,0,2,75.05,15,120012604,19
2024-02-04,03:44:00,6,9,6,2,0,1,98.07,15,120012604,19
2024-02-04,03:59:00,6,6,2,0,0,4,83.65,15,120012604,19
2024-02-04,04:14:00,6,3,2,0,0,1,85.07,15,120012604,19
2024-02-04,04:29:00,6,4,1,0,0,3,84.17,15,120012604,19
2024-02-04,04:44:00,6,6,2,2,0,2,96.47,15,120012604,19
2024-02-04,04:59:00,6,1,1,0,0,0,102.00,15,120012604,19
2024-02-04,05:14:00,6,6,5,1,0,0,89.68,15,120012604,19
2024-02-04,05:29:00,6,4,4,0,0,0,93.81,15,120012604,19
2024-02-04,05:44:00,6,9,3,3,0,3,100.04,15,120012604,19
2024-02-04,05:59:00,6,7,5,0,2,0,92.34,15,120012604,19
2024-02-04,06:14:00,6,20,16,0,0,4,96.41,15,120012604,19
2024-02-04,06:29:00,6,17,11,3,1,2,87.97,15,120012604,19
2024-02-04,06:44:00,6,12,7,5,0,0,97.86,15,120012604,19
2024-02-04,06:59:00,6,24,21,1,1,1,94.71,15,120012604,19
2024-02-04,07:14:00,6,25,22,1,1,1,90.87,15,120012604,19
2024-02-04,07:29:00,6,28,21,2,0,5,88.88,15,120012604,19
2024-02-04,07:44:00,6,26,22,2,0,2,89.31,15,120012604,19
2024-02-04,07:59:00,6,39,34,1,1,3,91.56,15,120012604,19
2024-02-04,08:14:00,6,33,24,5,2,2,90.92,15,120012604,19
2024-02-04,08:29:00,6,31,25,1,3,2,94.41,15,120012604,19
2024-02-04,08:44:00,6,46,39,3,1,3,92.10,15,120012604,19
2024-02-04,08:59:00,6,49,43,2,1,3,91.95,15,120012604,19
2024-02-04,09:14:00,6,76,71,3,2,0,90.66,15,120012604,19
2024-02-04,09:29:00,6,81,71,4,2,4,86.10,15,120012604,19
2024-02-04,09:44:00,6,108,101,5,2,0,86.35,15,120012604,19
2024-02-04,09:59:00,6,146,139,4,2,1,86.17,15,120012604,19
2024-02-04,10:14:00,6,140,125,6,4,5,85.41,15,120012604,19
2024-02-04,10:29:00,6,138,128,4,1,5,86.07,15,120012604,19
2024-02-04,10:44:00,6,167,151,10,3,3,85.37,15,120012604,19
2024-02-04,10:59:00,6,147,138,4,2,3,83.84,15,120012604,19
2024-02-04,11:14:00,6,163,155,6,1,1,88.99,15,120012604,19
2024-02-04,11:29:00,6,177,162,7,7,1,81.17,15,120012604,19
2024-02-04,11:44:00,6,201,181,9,6,5,81.32,15,120012604,19
2024-02-04,11:59:00,6,167,148,10,6,3,83.42,15,120012604,19
2024-02-04,12:14:00,6,195,181,8,4,2,84.90,15,120012604,19
2024-02-04,12:29:00,6,199,180,13,1,5,81.49,15,120012604,19
2024-02-04,12:44:00,6,137,125,8,1,3,84.42,15,120012604,19
2024-02-04,12:59:00,6,187,164,13,3,7,81.31,15,120012604,19
2024-02-04,13:14:00,6,181,160,12,5,4,85.49,15,120012604,19
